etfCode,name,codeType,issuer,benchmarkName,detailScope,readinessScore,grade,assetClassEvidence,regionEvidence,sectorEvidence,strategyEvidence,dividendEvidence,holdingsCount,tagCount,hasLlmContribution,missingFields
0085P0,ACE 미국10년국채액티브,naver_internal_unresolved,,ICE U.S. Treasury 7-10 Year Bond Index (Total Return),thin,18,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0086B0,TIGER 리츠부동산인프라TOP10액티브,naver_internal_unresolved,,KEDI 리츠부동산인프라TOP10지수 (Price Return),enriched,52,C,low,low,medium,medium,none,9,3,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0086C0,TIGER 리츠부동산인프라10채권혼합액티브,naver_internal_unresolved,,KEDI 리츠부동산인프라TOP10채권혼합지수 (Price Return),enriched,52,C,low,low,medium,medium,none,10,3,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0087F0,ACE 차이나AI빅테크TOP2+액티브,naver_internal_unresolved,,Solactive China AI Big Tech TOP2+ Index (Price Return),thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0088N0,WON K-글로벌수급상위,naver_internal_unresolved,,DeepSearch 외인수급 Top20 지수,enriched,48,C,low,low,medium,low,none,10,3,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0089B0,PLUS 미국나스닥100미국채혼합50,naver_internal_unresolved,,Nasdaq-100 US T-Bills 1-3 Month 50/50 Index (USD),thin,18,D,low,low,low,low,none,0,5,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0089C0,KODEX 미국S&P500변동성확대시커버드콜,naver_internal_unresolved,,Cboe S&P 500 Volatility Contingent Daily Covered Call Index(Total Retrun),thin,18,D,low,low,low,low,none,0,5,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0089D0,KODEX 금융고배당TOP10,naver_internal_unresolved,,코스피 200 금융 고배당 TOP 10 지수,enriched,48,C,low,low,medium,low,none,10,6,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0090B0,PLUS K방산소부장,naver_internal_unresolved,,Akros K방산소부장 지수(PR),enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0091C0,KODEX 미국10년국채액티브(H),naver_internal_unresolved,,KAP 미국 국채 10년 지수(총수익),thin,18,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0091M0,HANARO 27-06 회사채(AA-이상)액티브,naver_internal_unresolved,,KIS 회사채(AA-이상)2706만기형지수(총수익),thin,18,D,low,low,low,low,none,0,5,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0091P0,TIGER 코리아원자력,naver_internal_unresolved,,iSelect 코리아 원자력 지수 (Price Return),enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0092B0,SOL 한국원자력SMR,naver_internal_unresolved,,FnGuide 한국원자력 SMR 지수(PR),enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0092C0,SOL 27-12 회사채(AA-이상)액티브,naver_internal_unresolved,,"KAP 27-12 크레딧 채권지수(AA-이상, 총수익)",thin,18,D,low,low,low,low,none,0,5,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0093A0,RISE AI반도체TOP10,naver_internal_unresolved,,FnGuide AI반도체TOP10 지수,enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0093B0,RISE 엔비디아고정테크100,naver_internal_unresolved,,KEDI 엔비디아고정테크100 지수(PR),thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0093D0,KoAct 팔란티어밸류체인액티브,naver_internal_unresolved,,KEDI 팔란티어밸류체인지수(PR),thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0094K0,TIGER 28-04 회사채(A+이상)액티브,naver_internal_unresolved,,KIS 회사채 2804만기형 지수(총수익),thin,18,D,low,low,low,low,none,0,5,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0094L0,RISE 차이나테크TOP10위클리타겟커버드콜,naver_internal_unresolved,,Bloomberg China Tech Select TOP 10 + 12% Target Premium Weekly Index,thin,18,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0094M0,RISE 코리아밸류업위클리고정커버드콜,naver_internal_unresolved,,코리아 밸류업 위클리 커버드콜 30% 지수,enriched,52,C,low,low,medium,medium,none,10,5,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0094X0,1Q 샤오미밸류체인액티브,naver_internal_unresolved,,Solactive-KEDI Xiaomi Focus China Tech Index,thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0097L0,KIWOOM 한국고배당&미국AI테크,naver_internal_unresolved,,Akros 미국AI테크TOP10&한국고배당3070 지수,thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0098F0,KODEX 원자력SMR,naver_internal_unresolved,,iSelect 원자력SMR 지수(Price Return),enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0098N0,PLUS 자사주매입고배당주,naver_internal_unresolved,,FnGuide 고배당주 플러스 자사주 지수 (PR),enriched,48,C,low,low,medium,low,none,10,5,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0098Z0,FOCUS 200,naver_internal_unresolved,,코스피 200,enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0099L0,ACE 우량회사채(AA-이상)액티브,naver_internal_unresolved,,KIS 1~3년 우량크레딧(AA-이상) 총수익지수,thin,18,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0100K0,KODEX 방산TOP10레버리지,naver_internal_unresolved,,iSelect 방산 TOP10 지수(Price Return),enriched,52,C,low,low,medium,medium,none,10,5,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0101N0,RISE AI전력인프라,naver_internal_unresolved,,KRX-Akros AI 전력인프라 지수,enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0102A0,TIGER 미국AI소프트웨어TOP4Plus,naver_internal_unresolved,,Akros U.S. AI Software TOP4 Plus 지수 (Price Return),thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0102X0,ACE 유럽방산TOP10,naver_internal_unresolved,,NYSE FactSet Europe Defense TOP10 Index (Price Return),thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0103T0,1Q K소버린AI,naver_internal_unresolved,,iSelect K소버린AI 지수,enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0104G0,PLUS K방산레버리지,naver_internal_unresolved,,FnGuide K-방위산업 지수,enriched,52,C,low,low,medium,medium,none,10,5,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0104H0,KoAct 미국나스닥채권혼합50액티브,naver_internal_unresolved,,FnGuide 미국나스닥 금융채권혼합 지수,thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0104N0,TIGER 200타겟위클리커버드콜,naver_internal_unresolved,,코스피 200 타겟 7% 위클리 커버드콜 지수,enriched,52,C,low,low,medium,medium,none,10,5,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0104P0,TIGER 코리아배당다우존스위클리커버드콜,naver_internal_unresolved,,KRX 다우존스 코리아 배당 30 타겟 7% 위클리 커버드콜 지수,enriched,52,C,low,low,medium,medium,none,10,5,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0105D0,SOL 한국AI소프트웨어,naver_internal_unresolved,,KEDI 한국AI소프트웨어 지수(PR),enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0105E0,SOL 코리아고배당,naver_internal_unresolved,,FnGuide 코리아 고배당 지수(PR),enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0107F0,KIWOOM 미국고배당&AI테크,naver_internal_unresolved,,Akros 미국AI테크TOP10&미국고배당3070 지수,thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0111J0,HANARO 증권고배당TOP3플러스,naver_internal_unresolved,,FnGuide 증권 고배당 TOP3 플러스 지수,enriched,48,C,low,low,medium,low,none,10,5,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0111P0,1Q 미국나스닥100미국채혼합50액티브,naver_internal_unresolved,,Nasdaq-100 US T-Bills 0-6 Month 50/50 Index,thin,18,D,low,low,low,low,none,0,5,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0112X0,마이티 200TR,naver_internal_unresolved,,코스피 200 TR,enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0113D0,TIME 글로벌탑픽액티브,naver_internal_unresolved,,"Bloomberg World Large, Mid & Small cap PR Index",thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0113G0,KoAct 미국바이오헬스케어액티브,naver_internal_unresolved,,Solactive 미국바이오헬스케어지수 PR,thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0113P0,HK 머니마켓액티브,naver_internal_unresolved,,KAP 머니마켓 지수(총수익),thin,18,D,low,low,low,low,none,0,4,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0114X0,RISE 글로벌게임테크TOP3Plus,naver_internal_unresolved,,Solactive-KEDI 글로벌 게임 테크 TOP3 플러스 지수,thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0115C0,RISE 미국고배당다우존스TOP10,naver_internal_unresolved,,Dow Jones U.S. High Dividend 10 Index,thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0115D0,KODEX 조선TOP10,naver_internal_unresolved,,KRX 조선 TOP10,enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0115E0,KODEX 코리아소버린AI,naver_internal_unresolved,,KRX 코리아 소버린 AI 지수,enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0117L0,KODEX 26-12 금융채(AA-이상)액티브,naver_internal_unresolved,,KAP 26-12 금융채 총수익 지수(AA-이상),thin,18,D,low,low,low,low,none,0,5,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0117V0,TIGER 코리아AI전력기기TOP3플러스,naver_internal_unresolved,,KEDI 코리아AI전력기기TOP3플러스 지수,enriched,48,C,low,low,medium,low,none,10,4,true,표준 KRX 코드|운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
0118S0,SOL 미국넥스트테크TOP10액티브,naver_internal_unresolved,,KEDI 미국넥스트테크TOP10(PR),thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
0118Z0,ACE 미국AI테크핵심산업액티브,naver_internal_unresolved,,Akros U.S. AI Innovator Price Return Index,thin,18,D,low,low,low,low,none,0,3,false,표준 KRX 코드|상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
